Time0,Longitude0,Latitude0,Magnitude0,Time1,Longitude1,Latitude1,Magnitude1,Time2,Longitude2,Latitude2,Magnitude2,Time3,Longitude3,Latitude3,Magnitude3,Time4,Longitude4,Latitude4,Magnitude4,Time5
1679715497.0,140.2352,30.0494,4.1,1679805832.0,121.4102,21.4538,4.3,1679841183.0,141.7243,38.3236,4.2,1679843060.0,141.6768,38.3345,4.9,1679974205.0,142.4931,35.0129,4.3,1679995108.0
1680029294.0,137.2608,37.5022,4.2,1680047325.0,139.5527,36.3306,3.9,1680075129.0,137.0943,36.0301,4.1,1680080038.0,127.8929,30.3104,4.9,1680083627.0,139.4485,27.9796,4.8,1680108196.0
1680126251.0,141.479,28.2988,4.9,1680190161.0,136.7305,33.0314,4.2,1680201611.0,142.4286,30.9813,4.1,1680207352.0,121.5548,22.2207,4.5,1680221413.0,149.2724,44.6674,4.5,1680240547.0
1680241939.0,141.5589,27.037,5.3,1680260082.0,141.5858,26.9359,4.4,1680276580.0,142.7896,41.1562,4.9,1680291193.0,142.0457,38.6985,4.3,1680342071.0,138.7642,38.2883,4.6,1680349598.0
1680399759.0,139.5237,33.3356,4.0,1680408848.0,141.4699,36.2554,4.4,1680424466.0,140.5643,36.45,4.2,1680500900.0,141.3343,27.0279,4.5,1680580436.0,140.6022,36.1027,4.0,1680592043.0
1680592278.0,141.5798,38.1846,4.0,1680616859.0,131.1001,30.5969,4.3,1680621342.0,144.9347,42.8125,4.6,1680639121.0,145.8796,20.0931,4.3,1680643457.0,137.2091,35.1178,4.2,1680754219.0
1680791104.0,142.9487,22.0452,4.0,1680818955.0,141.3241,27.0214,4.7,1680863788.0,121.4685,23.0729,4.3,1680871560.0,141.4873,36.7558,4.1,1680882543.0,126.1397,25.5056,4.6,1680932603.0
1680933685.0,139.5358,36.0445,4.0,1680952446.0,142.0466,25.8218,4.3,1680956089.0,121.4717,23.439,4.4,1680968414.0,142.9919,42.2553,4.2,1680979683.0,139.1684,29.9345,4.0,1681017194.0
1681042223.0,141.3865,36.3005,4.0,1681065936.0,123.0428,24.3665,4.9,1681162517.0,141.4874,36.2269,4.4,1681227490.0,143.6978,42.6258,4.6,1681243847.0,140.2589,35.5656,4.3,1681245320.0
1681246936.0,142.4821,28.7791,4.6,1681271638.0,125.1438,24.3214,4.4,1681289155.0,141.2152,37.0881,4.3,1681341169.0,145.7574,43.5428,4.3,1681347308.0,142.5675,37.4421,4.4,1681526452.0
1681561688.0,144.4222,21.0465,4.3,1681598128.0,148.5138,45.5264,4.0,1681615616.0,121.4085,23.7599,4.1,1681617189.0,143.4449,27.4665,4.8,1681643497.0,125.4371,25.8585,4.6,1681665907.0
1681788222.0,141.459,31.3768,4.2,1681878115.0,144.0736,21.7915,4.1,1681888314.0,140.762,31.7002,4.6,1682002224.0,132.3939,30.6127,4.6,1682015157.0,132.4145,30.6226,4.7,1682018287.0
1682045140.0,132.3235,30.5552,4.5,1682053786.0,130.3113,31.242,4.2,1682061589.0,141.4023,26.806,4.6,1682062702.0,132.3406,30.6773,4.5,1682066355.0,132.3651,30.602,4.0,1682077484.0
1682080983.0,142.3185,40.3631,4.2,1682093395.0,123.4561,24.9834,4.5,1682111445.0,123.4457,23.7918,4.5,1682120818.0,132.3499,30.6799,4.6,1682124560.0,132.3846,30.5012,4.3,1682125243.0
1682127220.0,132.4116,30.6207,4.8,1682127695.0,141.2384,37.3471,4.4,1682172380.0,132.4042,30.5878,4.3,1682285593.0,141.8636,26.3759,4.4,1682291206.0,141.6878,22.6286,3.9,1682295581.0
1682374952.0,142.607,23.1957,4.6,1682407660.0,120.5102,21.886,4.5,1682429519.0,141.8156,40.0764,4.4,1682436870.0,122.5924,34.5245,4.8,1682444975.0,141.8026,37.6894,4.0,1682449824.0
1682454336.0,132.4054,30.5894,4.3,1682480590.0,122.4565,23.7768,4.0,1682495556.0,142.5007,42.0682,4.2,1682518261.0,144.8277,22.0541,4.5,1682533835.0,128.9741,26.5494,4.4,1682548067.0
1682559633.0,141.9177,41.572,4.2,1682581271.0,128.5939,25.9338,4.6,1682581417.0,128.5561,26.0902,5.3,1682582819.0,128.5497,25.9913,4.9,1682589872.0,128.5333,26.0704,4.4,1682602986.0
1682623985.0,128.5922,26.025,4.4,1682633334.0,128.1259,26.3864,4.5,1682659095.0,140.8457,32.043,4.5,1682667955.0,142.6398,42.0108,4.4,1682681537.0,128.5989,25.973,4.4,1682705088.0
1682738810.0,128.5728,26.0136,4.7,1682739082.0,128.4928,25.9983,4.6,1682739149.0,128.5948,25.9914,4.4,1682744871.0,128.3524,26.0359,4.4,1682771433.0,144.877,20.241,3.9,1682783367.0
1682836262.0,121.8466,21.6269,4.6,1682857303.0,141.2927,35.4696,4.3,1682880349.0,139.5891,29.0077,4.3,1682885062.0,140.6219,36.4188,4.4,1682894057.0,130.3405,29.3809,4.4,1682898662.0
